Order_ID,Date,Customer_Segment,Drone_Model,Delivery_Time_Min,Order_Value_USD,Distance_KM,Weather_Condition,Traffic_Density,Customer_Rating,Kitchen_ID,Promo_Code_Used,Refund_Issued,Late_Delivery
NN-1218,2025-06-25,Unknown,Eco-Glide,20.0,239.06,9.88,Stormy,High,1.0,KITCH-1,Yes,No,False
NN-1219,2025-01-28,VIP,Swift-X,25.0,226.82,9.28,Stormy,Medium,3.0,KITCH-2,No,No,False
NN-1220,2025-11-11,VIP,Heavy-Lift,48.0,138.4,13.51,Clear,High,4.0,KITCH-4,No,Yes,True
NN-1221,2025-04-09,VIP,Swift-X,6.0,58.5,12.95,High Winds,Medium,4.0,KITCH-4,Yes,Yes,False
NN-1222,2025-03-04,Corporate,Eco-Glide,31.0,237.51,2.95,Rainy,Low,1.0,KITCH-1,Yes,No,False
NN-1223,2025-12-09,Individual,Swift-X,8.0,288.57,13.33,Rainy,High,3.0,KITCH-4,No,No,False
NN-1224,2025-08-19,VIP,Swift-X,20.0,106.24,7.12,Rainy,Medium,3.0,KITCH-5,Yes,No,False
NN-1225,2025-11-02,Individual,Swift-X,35.0,127.5,4.83,Stormy,Low,3.0,KITCH-1,Yes,Yes,False
NN-1226,2025-07-01,Corporate,Heavy-Lift,25.0,91.87,13.64,Clear,High,3.0,KITCH-2,Yes,No,False
NN-1227,2025-11-13,Corporate,Heavy-Lift,14.0,192.12,7.38,Clear,Medium,3.0,KITCH-5,No,No,False
NN-1228,2025-05-07,Individual,Swift-X,17.0,84.48,12.76,Clear,Low,5.0,KITCH-1,No,Yes,False
NN-1229,2025-07-01,Unknown,Swift-X,31.0,135.83,4.97,Clear,High,1.0,KITCH-5,Yes,No,False
NN-1230,2025-01-07,VIP,Swift-X,17.0,222.74,1.26,Clear,Medium,3.0,KITCH-5,No,Yes,False
NN-1231,2025-04-07,VIP,Heavy-Lift,27.0,187.83,8.29,Stormy,Medium,5.0,KITCH-2,No,Yes,False
NN-1232,2025-02-06,Unknown,Swift-X,25.0,170.97,2.63,High Winds,Low,3.0,KITCH-4,No,No,False
NN-1233,2025-09-14,Individual,Eco-Glide,18.0,152.16,11.99,High Winds,Low,2.0,KITCH-2,No,No,False
NN-1234,2025-12-22,VIP,Eco-Glide,46.0,188.34,5.15,Rainy,High,2.0,KITCH-5,Yes,Yes,True
NN-1235,2025-04-28,VIP,Swift-X,31.0,46.5,7.54,Rainy,High,2.0,KITCH-4,Yes,No,False
NN-1236,2025-10-20,VIP,Swift-X,4.0,65.02,2.44,Rainy,High,3.0,KITCH-1,Yes,No,False
NN-1237,2025-06-27,VIP,Swift-X,26.0,269.72,5.3,Stormy,High,5.0,KITCH-4,No,No,False
NN-1238,2025-10-15,Unknown,Swift-X,18.0,64.86,12.38,High Winds,High,3.0,KITCH-5,Yes,Yes,False
NN-1239,2025-12-06,Unknown,Heavy-Lift,33.0,225.23,3.37,Clear,Medium,1.0,KITCH-1,Yes,No,False
NN-1240,2025-06-13,Individual,Eco-Glide,17.0,279.61,10.45,Clear,High,3.0,KITCH-1,Yes,No,False
NN-1241,2025-10-25,Unknown,Eco-Glide,23.0,114.02,14.32,Clear,Low,2.0,KITCH-2,Yes,No,False
NN-1242,2025-03-14,VIP,Eco-Glide,30.0,139.48,10.92,High Winds,Low,3.0,KITCH-1,No,No,False
NN-1243,2025-09-28,Unknown,Swift-X,33.0,190.07,12.8,Clear,High,2.0,KITCH-1,Yes,No,False
NN-1244,2025-12-07,Individual,Swift-X,12.0,269.84,2.76,Clear,Medium,2.0,KITCH-5,Yes,Yes,False
NN-1245,2025-08-31,Individual,Swift-X,21.0,285.19,4.79,Stormy,Medium,2.0,KITCH-3,No,Yes,False
NN-1246,2025-11-28,Corporate,Swift-X,20.0,233.59,13.99,High Winds,Low,4.0,KITCH-1,No,No,False
NN-1247,2025-07-20,Corporate,Swift-X,18.0,67.09,11.43,Clear,Low,1.0,KITCH-3,Yes,Yes,False
NN-1248,2025-08-23,VIP,Swift-X,42.0,215.63,10.35,Stormy,Medium,3.0,KITCH-5,No,Yes,True
NN-1249,2025-12-16,Individual,Swift-X,29.0,149.63,10.69,Clear,Low,3.0,KITCH-3,No,No,False
NN-1250,2025-01-07,Unknown,Eco-Glide,12.0,165.03,7.12,Stormy,High,1.0,KITCH-3,Yes,No,False
NN-1251,2025-06-12,Individual,Heavy-Lift,34.0,57.53,1.84,High Winds,High,2.0,KITCH-3,No,Yes,False
NN-1252,2025-07-03,VIP,Swift-X,46.0,93.72,12.42,High Winds,Medium,3.0,KITCH-3,No,No,True
NN-1253,2025-05-06,VIP,Eco-Glide,35.0,246.58,10.91,Rainy,Medium,3.0,KITCH-1,No,Yes,False
NN-1254,2025-09-01,Unknown,Swift-X,9.0,160.76,7.96,Clear,Low,1.0,KITCH-1,Yes,Yes,False
NN-1255,2025-09-28,VIP,Heavy-Lift,20.0,121.92,14.07,Rainy,Low,5.0,KITCH-4,Yes,Yes,False
NN-1256,2025-08-12,Individual,Swift-X,37.0,142.92,6.01,Clear,Low,5.0,KITCH-5,Yes,Yes,True
NN-1257,2025-05-20,Corporate,Swift-X,17.0,262.87,5.41,Clear,Low,5.0,KITCH-3,No,No,False
NN-1258,2025-04-05,Unknown,Eco-Glide,29.0,235.99,13.68,Clear,Low,4.0,KITCH-1,No,No,False
NN-1259,2025-01-06,Individual,Swift-X,32.0,114.44,12.6,Clear,Low,2.0,KITCH-5,No,No,False
NN-1260,2025-12-05,Individual,Heavy-Lift,15.0,74.96,8.56,Clear,Low,4.0,KITCH-4,No,Yes,False
NN-1261,2025-09-16,Corporate,Swift-X,24.0,109.26,3.07,Stormy,Medium,3.0,KITCH-3,Yes,Yes,False
NN-1262,2025-12-06,VIP,Heavy-Lift,25.0,279.79,4.28,High Winds,Low,1.0,KITCH-1,Yes,Yes,False
NN-1263,2025-03-25,Individual,Heavy-Lift,14.0,193.31,10.58,Rainy,High,2.0,KITCH-2,No,No,False
NN-1264,2025-05-18,Corporate,Swift-X,22.0,181.04,6.71,Stormy,High,5.0,KITCH-4,Yes,No,False
NN-1265,2025-04-03,VIP,Eco-Glide,12.0,197.08,13.16,High Winds,Low,3.0,KITCH-4,Yes,Yes,False
NN-1266,2025-10-18,Corporate,Heavy-Lift,41.0,138.34,14.78,Stormy,Medium,4.0,KITCH-3,Yes,Yes,True
NN-1267,2025-07-26,Corporate,Heavy-Lift,10.0,250.81,12.72,Clear,Low,4.0,KITCH-5,No,Yes,False
NN-1268,2025-05-04,Unknown,Eco-Glide,20.0,178.44,6.6,Stormy,High,3.0,KITCH-2,No,No,False
NN-1269,2025-09-20,Corporate,Swift-X,26.0,74.77,12.48,Stormy,Medium,4.0,KITCH-2,No,Yes,False
NN-1270,2025-09-27,Individual,Heavy-Lift,39.0,169.10500000000002,6.23,High Winds,High,2.0,KITCH-4,Yes,Yes,True
NN-1271,2025-09-13,Individual,Heavy-Lift,10.0,181.9,3.59,Clear,Low,3.0,KITCH-3,Yes,Yes,False
NN-1272,2025-05-06,Corporate,Eco-Glide,36.0,283.83,1.68,Clear,High,2.0,KITCH-3,Yes,No,True
NN-1273,2025-11-09,Individual,Swift-X,25.0,123.63,6.72,Stormy,High,1.0,KITCH-1,Yes,Yes,False
NN-1274,2025-05-30,Corporate,Swift-X,15.0,266.73,14.12,Clear,Medium,2.0,KITCH-3,No,No,False
NN-1275,2025-06-28,Corporate,Eco-Glide,25.0,239.84,4.62,Clear,Low,3.0,KITCH-1,No,Yes,True
NN-1276,2025-07-03,VIP,Swift-X,26.0,108.19,4.15,High Winds,Low,4.0,KITCH-4,Yes,Yes,False
NN-1277,2025-03-17,Unknown,Swift-X,18.0,54.27,15.07,Rainy,Low,3.0,KITCH-5,Yes,Yes,False
NN-1278,2025-07-28,Individual,Swift-X,25.0,70.97,1.56,Clear,Medium,2.0,KITCH-5,No,Yes,False
NN-1279,2025-08-30,Corporate,Swift-X,21.0,230.77,12.44,Stormy,Medium,2.0,KITCH-2,Yes,Yes,False
NN-1280,2025-07-01,Corporate,Swift-X,26.0,95.92,5.8,Clear,Low,1.0,KITCH-2,No,Yes,False
NN-1281,2025-04-03,Corporate,Heavy-Lift,31.0,139.67,1.74,High Winds,High,3.0,KITCH-5,Yes,No,False
NN-1282,2025-05-15,Unknown,Eco-Glide,40.0,172.93,14.32,Rainy,High,4.0,KITCH-5,No,No,True
NN-1283,2025-05-27,Individual,Swift-X,12.0,229.99,3.2,Stormy,Low,3.0,KITCH-2,No,Yes,False
NN-1284,2025-08-02,Individual,Heavy-Lift,46.0,73.87,9.09,High Winds,Medium,2.0,KITCH-4,Yes,No,True
NN-1285,2025-06-13,VIP,Swift-X,5.0,148.62,5.12,High Winds,Low,3.0,KITCH-2,Yes,Yes,False
NN-1286,2025-11-03,Corporate,Heavy-Lift,23.0,168.69,2.13,Clear,Low,1.0,KITCH-4,No,No,False
NN-1287,2025-12-21,Unknown,Eco-Glide,30.0,182.91,1.91,High Winds,Medium,3.0,KITCH-3,No,No,False
NN-1288,2025-06-30,Individual,Swift-X,27.0,253.68,2.85,Clear,High,5.0,KITCH-2,No,Yes,False
NN-1289,2025-05-06,Unknown,Swift-X,18.0,88.78,2.22,Rainy,High,4.0,KITCH-1,No,Yes,False
NN-1290,2025-11-25,Individual,Heavy-Lift,22.0,251.0,12.08,Stormy,Medium,3.0,KITCH-4,No,Yes,False
NN-1291,2025-03-07,Unknown,Heavy-Lift,20.0,221.68,8.14,High Winds,Medium,3.0,KITCH-3,Yes,No,False
NN-1292,2025-12-07,Corporate,Heavy-Lift,19.0,186.75,6.1,Rainy,Low,4.0,KITCH-2,Yes,No,False
NN-1293,2025-02-25,Corporate,Heavy-Lift,33.0,223.38,7.18,Clear,Low,1.0,KITCH-5,Yes,Yes,False
NN-1294,2025-01-23,Corporate,Swift-X,28.0,150.06,14.48,Stormy,Low,4.0,KITCH-5,No,No,False
NN-1295,2025-11-14,Unknown,Eco-Glide,18.0,80.29,14.22,Clear,Low,1.0,KITCH-1,Yes,Yes,False
NN-1296,2025-05-23,Individual,Swift-X,33.0,214.77,11.43,High Winds,Medium,5.0,KITCH-5,No,No,False
NN-1297,2025-05-06,Corporate,Swift-X,28.0,178.79,13.85,Clear,High,3.0,KITCH-3,Yes,Yes,False
NN-1298,2025-08-22,Individual,Heavy-Lift,33.0,208.04,5.77,Rainy,Low,3.0,KITCH-3,Yes,Yes,False
NN-1299,2025-04-30,Corporate,Swift-X,31.0,131.19,6.65,Rainy,Low,2.0,KITCH-3,Yes,Yes,False
NN-1300,2025-05-26,Individual,Eco-Glide,16.0,276.25,9.98,Clear,Medium,2.0,KITCH-3,No,Yes,False
NN-1301,2025-01-13,Unknown,Heavy-Lift,19.0,194.78,10.12,Clear,High,4.0,KITCH-2,No,Yes,False
NN-1302,2025-03-31,Unknown,Eco-Glide,32.0,66.78,8.09,Clear,Low,5.0,KITCH-4,No,Yes,False
NN-1303,2025-05-02,Individual,Swift-X,31.0,159.7,6.93,High Winds,Medium,2.0,KITCH-2,No,Yes,False
NN-1304,2025-10-13,VIP,Heavy-Lift,24.0,237.87,15.3,Clear,High,3.0,KITCH-4,Yes,Yes,False
NN-1305,2025-04-29,Corporate,Eco-Glide,26.0,247.5,12.94,High Winds,Low,2.0,KITCH-2,No,Yes,False
NN-1306,2025-01-16,Corporate,Swift-X,37.0,171.12,7.42,Clear,Medium,5.0,KITCH-4,No,No,True
NN-1307,2025-12-23,VIP,Swift-X,19.0,273.16,11.6,Stormy,Medium,3.0,KITCH-3,Yes,No,False
NN-1308,2025-03-28,Corporate,Swift-X,30.0,113.26,5.05,Rainy,High,1.0,KITCH-5,No,No,False
NN-1309,2025-01-04,VIP,Swift-X,22.0,149.7,2.63,Clear,High,4.0,KITCH-4,No,No,False
NN-1310,2025-08-13,Unknown,Swift-X,22.0,274.14,6.24,Rainy,Low,2.0,KITCH-1,Yes,No,False
NN-1311,2025-08-26,Unknown,Swift-X,35.0,273.55,6.96,Rainy,High,2.0,KITCH-3,Yes,No,False
NN-1312,2025-12-17,VIP,Swift-X,33.0,219.86,1.44,Stormy,Low,4.0,KITCH-5,Yes,No,False
NN-1313,2025-03-30,Unknown,Heavy-Lift,33.0,264.04,12.85,High Winds,High,3.0,KITCH-5,No,Yes,False
NN-1314,2025-01-05,Corporate,Swift-X,38.0,67.64,6.34,High Winds,High,4.0,KITCH-4,No,No,True
NN-1315,2025-08-04,Individual,Eco-Glide,25.0,265.57,9.5,Stormy,Medium,3.0,KITCH-4,Yes,No,False
NN-1316,2025-10-07,VIP,Heavy-Lift,31.0,126.76,2.26,Clear,Low,1.0,KITCH-2,No,No,False
NN-1317,2025-02-03,Corporate,Swift-X,21.0,90.47,3.7,Stormy,High,1.0,KITCH-5,No,No,False
NN-1318,2025-09-21,VIP,Swift-X,28.0,106.04,13.92,Stormy,Low,3.0,KITCH-5,Yes,No,False
NN-1319,2025-03-04,Unknown,Heavy-Lift,23.0,170.97,9.9,High Winds,Medium,2.0,KITCH-1,Yes,No,False
NN-1320,2025-10-01,Corporate,Heavy-Lift,25.0,109.05,14.79,High Winds,Low,3.0,KITCH-4,Yes,No,False
NN-1321,2025-03-11,Corporate,Eco-Glide,30.0,126.74,15.48,Rainy,High,5.0,KITCH-3,Yes,No,False
NN-1322,2025-12-26,Corporate,Swift-X,16.0,79.42,6.52,Stormy,Low,5.0,KITCH-3,Yes,Yes,False
NN-1323,2025-11-09,Corporate,Swift-X,45.0,120.53,5.47,High Winds,High,4.0,KITCH-2,Yes,Yes,True
NN-1324,2025-01-16,Corporate,Eco-Glide,14.0,190.93,13.47,Clear,High,5.0,KITCH-3,No,Yes,False
NN-1325,2025-11-26,Unknown,Swift-X,12.0,157.67,15.48,Rainy,Low,5.0,KITCH-4,Yes,Yes,False
NN-1326,2025-04-15,Individual,Heavy-Lift,36.0,133.41,10.2,High Winds,Medium,4.0,KITCH-4,No,No,True
NN-1327,2025-05-25,Corporate,Eco-Glide,32.0,235.35,12.57,Stormy,High,1.0,KITCH-4,Yes,No,False
NN-1328,2025-04-20,Individual,Swift-X,31.0,272.85,12.38,Clear,Medium,4.0,KITCH-1,No,Yes,False
NN-1329,2025-10-19,VIP,Swift-X,31.0,237.98,6.28,Stormy,Medium,5.0,KITCH-3,No,No,False
NN-1330,2025-04-09,VIP,Swift-X,24.0,129.66,9.41,Rainy,Low,1.0,KITCH-4,No,No,False
NN-1331,2025-05-16,Individual,Eco-Glide,16.0,234.83,13.11,Clear,Low,1.0,KITCH-3,No,Yes,False
NN-1332,2025-08-09,Individual,Swift-X,25.0,83.75,11.04,Clear,Medium,3.0,KITCH-2,Yes,No,False
NN-1333,2025-05-23,Individual,Swift-X,18.0,78.23,1.5,Clear,Low,2.0,KITCH-4,No,No,False
NN-1334,2025-03-17,VIP,Heavy-Lift,34.0,133.13,6.01,Clear,Low,3.0,KITCH-4,Yes,Yes,False
NN-1335,2025-06-22,Corporate,Swift-X,23.0,250.96,3.27,Clear,High,3.0,KITCH-4,Yes,No,False
NN-1336,2025-08-30,Individual,Swift-X,16.0,107.82,4.53,Rainy,Low,4.0,KITCH-1,No,No,False
NN-1337,2025-12-18,Unknown,Swift-X,21.0,61.13,14.15,Stormy,Low,1.0,KITCH-1,No,Yes,False
NN-1338,2025-01-28,VIP,Heavy-Lift,29.0,78.59,1.73,High Winds,High,2.0,KITCH-1,Yes,Yes,False
NN-1339,2025-10-17,VIP,Eco-Glide,19.0,263.98,4.34,Rainy,Medium,5.0,KITCH-2,No,Yes,False
NN-1340,2025-12-27,Individual,Swift-X,16.0,206.61,5.63,Clear,High,3.0,KITCH-2,Yes,No,False
NN-1341,2025-05-08,Unknown,Swift-X,27.0,109.57,10.02,Clear,High,4.0,KITCH-3,Yes,Yes,False
NN-1342,2025-10-14,Unknown,Swift-X,27.0,186.6,8.84,Stormy,Medium,3.0,KITCH-1,Yes,No,False
NN-1343,2025-11-19,VIP,Swift-X,19.0,179.53,4.32,High Winds,High,5.0,KITCH-2,Yes,No,False
NN-1344,2025-01-23,Unknown,Eco-Glide,20.0,212.14,3.55,High Winds,Medium,5.0,KITCH-5,No,No,False
NN-1345,2025-02-17,Individual,Swift-X,27.0,104.46,4.59,Rainy,Low,5.0,KITCH-5,Yes,No,False
NN-1346,2025-11-08,Unknown,Swift-X,10.0,265.42,8.39,Stormy,Medium,3.0,KITCH-1,Yes,Yes,False
NN-1347,2025-06-16,Corporate,Swift-X,10.0,123.89,5.08,Clear,Medium,1.0,KITCH-5,No,Yes,False
NN-1348,2025-12-21,Unknown,Heavy-Lift,17.0,222.0,14.75,Clear,Medium,4.0,KITCH-1,Yes,Yes,False
NN-1349,2025-06-23,Individual,Eco-Glide,22.0,49.11,7.83,Clear,Low,3.0,KITCH-3,Yes,No,False
NN-1350,2025-09-13,Individual,Heavy-Lift,28.0,140.03,2.04,Clear,Low,5.0,KITCH-5,Yes,No,False
NN-1351,2025-10-07,Individual,Swift-X,39.0,134.69,11.63,Clear,Low,5.0,KITCH-1,No,No,True
NN-1352,2025-10-26,Corporate,Swift-X,33.0,183.59,5.9,Clear,Medium,2.0,KITCH-5,Yes,No,False
NN-1353,2025-02-22,VIP,Swift-X,23.0,63.55,10.54,Stormy,Low,5.0,KITCH-3,Yes,No,False
NN-1354,2025-09-18,Corporate,Swift-X,24.0,246.48,5.2,High Winds,Low,1.0,KITCH-3,Yes,No,False
NN-1355,2025-02-06,Corporate,Swift-X,14.0,100.53,9.36,Rainy,Medium,3.0,KITCH-2,Yes,No,False
NN-1356,2025-07-09,Corporate,Swift-X,24.0,217.64,12.24,High Winds,Low,2.0,KITCH-3,Yes,Yes,False
NN-1357,2025-11-19,Individual,Heavy-Lift,22.0,249.82,14.47,Clear,Medium,1.0,KITCH-5,Yes,Yes,False
NN-1358,2025-03-01,Corporate,Swift-X,28.0,188.28,4.93,Clear,Low,1.0,KITCH-2,Yes,No,False
NN-1359,2025-12-15,Unknown,Heavy-Lift,16.0,233.93,5.99,Clear,Medium,2.0,KITCH-2,No,Yes,False
NN-1360,2025-01-27,Unknown,Swift-X,30.0,213.77,7.84,Rainy,Medium,3.0,KITCH-2,No,Yes,False
NN-1361,2025-05-13,Corporate,Swift-X,40.0,135.66,14.46,Stormy,High,5.0,KITCH-1,No,Yes,True
NN-1362,2025-09-19,VIP,Heavy-Lift,23.0,251.26,14.09,High Winds,Low,5.0,KITCH-4,No,Yes,False
NN-1363,2025-05-20,Individual,Swift-X,29.0,120.15,2.49,High Winds,High,3.0,KITCH-5,No,No,False
NN-1364,2025-12-12,Corporate,Swift-X,31.0,190.66,3.09,Clear,High,3.0,KITCH-1,Yes,No,False
NN-1365,2025-02-06,VIP,Eco-Glide,20.0,235.08,8.29,Rainy,Low,1.0,KITCH-5,No,No,False
NN-1366,2025-09-25,Unknown,Eco-Glide,27.0,141.63,2.72,Clear,Low,5.0,KITCH-3,Yes,No,False
NN-1367,2025-02-18,Corporate,Swift-X,25.0,122.21,6.14,Clear,High,3.0,KITCH-5,Yes,No,False
NN-1368,2025-10-30,Corporate,Heavy-Lift,25.0,162.13,3.32,Clear,Medium,1.0,KITCH-3,No,Yes,False
NN-1369,2025-03-01,VIP,Heavy-Lift,17.0,253.58,10.3,Clear,High,4.0,KITCH-4,Yes,No,False
NN-1370,2025-10-15,VIP,Swift-X,25.0,172.02,14.78,Clear,High,3.0,KITCH-4,No,Yes,False
NN-1371,2025-08-13,Unknown,Eco-Glide,29.0,184.0,15.45,Rainy,Low,3.0,KITCH-1,Yes,No,False
NN-1372,2025-11-13,VIP,Swift-X,39.0,213.67,6.57,High Winds,Medium,5.0,KITCH-5,Yes,Yes,True
NN-1373,2025-03-25,Individual,Swift-X,34.0,275.33,9.77,High Winds,Medium,4.0,KITCH-1,No,No,False
NN-1374,2025-01-06,Corporate,Heavy-Lift,46.0,70.13,13.44,Rainy,Medium,3.0,KITCH-1,Yes,No,True
NN-1375,2025-03-25,VIP,Swift-X,17.0,104.18,2.88,Stormy,High,2.0,KITCH-4,No,Yes,False
NN-1376,2025-03-12,Unknown,Eco-Glide,33.0,225.77,11.06,Stormy,High,3.0,KITCH-2,Yes,Yes,False
NN-1377,2025-06-11,Unknown,Heavy-Lift,26.0,255.05,7.05,Clear,High,2.0,KITCH-2,Yes,Yes,False
NN-1378,2025-06-02,VIP,Eco-Glide,46.0,263.54,4.15,High Winds,Low,3.0,KITCH-3,Yes,Yes,True
NN-1379,2025-07-31,VIP,Swift-X,16.0,150.85,6.96,Rainy,Low,4.0,KITCH-1,No,No,False
NN-1380,2025-04-12,VIP,Heavy-Lift,16.0,67.78,2.29,Rainy,High,3.0,KITCH-5,No,Yes,False
NN-1381,2025-07-16,Unknown,Swift-X,19.0,156.63,11.14,Clear,Low,1.0,KITCH-5,No,Yes,False
NN-1382,2025-02-10,Unknown,Heavy-Lift,3.0,103.84,4.81,Stormy,Medium,2.0,KITCH-3,No,Yes,False
NN-1383,2025-01-18,VIP,Swift-X,19.0,119.26,5.65,Rainy,Low,5.0,KITCH-4,Yes,Yes,False
NN-1384,2025-08-17,Corporate,Heavy-Lift,17.0,241.93,2.93,High Winds,Medium,2.0,KITCH-1,No,No,False
NN-1385,2025-11-10,Unknown,Eco-Glide,26.0,64.26,13.56,Clear,Medium,3.0,KITCH-4,No,No,False
NN-1386,2025-04-19,VIP,Eco-Glide,28.0,256.03,8.26,Stormy,Medium,3.0,KITCH-2,Yes,Yes,False
NN-1387,2025-06-10,Individual,Swift-X,43.0,154.06,9.38,High Winds,High,4.0,KITCH-4,No,Yes,True
NN-1388,2025-10-09,Corporate,Swift-X,34.0,197.0,9.34,High Winds,High,2.0,KITCH-1,Yes,No,False
NN-1389,2025-03-11,Unknown,Heavy-Lift,19.0,170.97,7.07,Stormy,High,3.0,KITCH-3,Yes,No,False
NN-1390,2025-10-26,Individual,Swift-X,16.0,131.03,3.95,Clear,Medium,2.0,KITCH-4,No,Yes,False
NN-1391,2025-01-05,Unknown,Swift-X,29.0,67.87,11.86,Stormy,Medium,3.0,KITCH-5,Yes,Yes,False
NN-1392,2025-02-15,Corporate,Swift-X,11.0,290.19,3.02,Clear,High,4.0,KITCH-1,Yes,Yes,False
NN-1393,2025-11-21,VIP,Heavy-Lift,43.0,250.85,2.69,Clear,Low,3.0,KITCH-2,Yes,Yes,True
NN-1394,2025-07-23,Unknown,Eco-Glide,36.0,162.21,11.36,Clear,Medium,2.0,KITCH-2,No,Yes,True
NN-1395,2025-08-12,VIP,Heavy-Lift,20.0,102.02,4.19,Rainy,High,3.0,KITCH-5,No,No,False
NN-1396,2025-02-22,Individual,Heavy-Lift,7.0,283.03,5.59,Stormy,High,1.0,KITCH-1,No,No,False
NN-1397,2025-12-14,Unknown,Heavy-Lift,38.0,132.87,8.0,Clear,Low,2.0,KITCH-2,Yes,Yes,True
NN-1398,2025-07-22,Individual,Swift-X,23.0,86.05,7.63,Clear,Medium,3.0,KITCH-1,Yes,No,False
NN-1399,2025-04-13,Corporate,Eco-Glide,37.0,188.61,11.33,Clear,Low,4.0,KITCH-2,Yes,Yes,True
NN-1400,2025-02-03,Corporate,Heavy-Lift,9.0,285.66,10.12,High Winds,Low,3.0,KITCH-1,No,Yes,False
NN-1401,2025-02-22,Individual,Swift-X,19.0,45.98,10.41,Stormy,High,3.0,KITCH-1,No,No,False
NN-1402,2025-06-11,VIP,Eco-Glide,25.0,105.72,11.41,Clear,Medium,1.0,KITCH-4,No,No,False
NN-1403,2025-10-25,VIP,Swift-X,25.0,284.3,5.38,Clear,High,1.0,KITCH-2,Yes,No,False
NN-1404,2025-06-11,Individual,Swift-X,20.0,88.63,5.81,High Winds,Low,1.0,KITCH-4,Yes,Yes,False
NN-1405,2025-09-11,Corporate,Heavy-Lift,31.0,73.88,7.46,Clear,Medium,4.0,KITCH-5,Yes,Yes,False
NN-1406,2025-12-17,Corporate,Swift-X,14.0,190.4,5.6,Clear,Low,3.0,KITCH-1,No,Yes,False
NN-1407,2025-11-30,Unknown,Swift-X,23.0,264.77,15.28,Clear,High,5.0,KITCH-3,Yes,No,False
NN-1408,2025-05-01,Individual,Eco-Glide,26.0,166.66,12.84,Clear,Low,3.0,KITCH-4,Yes,Yes,False
NN-1409,2025-08-12,Individual,Swift-X,30.0,298.61,3.55,Stormy,High,4.0,KITCH-3,Yes,Yes,False
NN-1410,2025-03-18,Unknown,Swift-X,32.0,218.19,1.28,Clear,High,3.0,KITCH-4,Yes,Yes,False
NN-1411,2025-12-01,Individual,Eco-Glide,13.0,63.89,1.81,Clear,Medium,1.0,KITCH-5,No,No,False
NN-1412,2025-06-25,Unknown,Swift-X,9.0,298.17,4.69,Stormy,High,2.0,KITCH-4,No,No,False
NN-1413,2025-05-07,Individual,Heavy-Lift,37.0,149.01,2.83,High Winds,Medium,3.0,KITCH-4,Yes,No,True
NN-1414,2025-04-17,Corporate,Heavy-Lift,28.0,118.29,8.83,Clear,High,4.0,KITCH-2,Yes,No,False
NN-1415,2025-08-03,VIP,Eco-Glide,17.0,187.26,13.47,Clear,Medium,1.0,KITCH-2,No,Yes,False
NN-1416,2025-07-28,Unknown,Heavy-Lift,40.0,122.6,11.74,Clear,Low,4.0,KITCH-5,Yes,No,True
NN-1417,2025-12-12,Individual,Eco-Glide,26.0,67.05,4.28,Clear,Low,4.0,KITCH-5,Yes,No,False
NN-1418,2025-04-02,VIP,Swift-X,36.0,45.36,6.91,Clear,Low,5.0,KITCH-1,No,Yes,True
NN-1419,2025-04-24,Individual,Swift-X,25.0,159.64,8.46,Clear,High,3.0,KITCH-1,Yes,Yes,False
NN-1420,2025-05-10,VIP,Eco-Glide,45.0,258.4,12.79,Stormy,Medium,1.0,KITCH-3,No,Yes,True
NN-1421,2025-07-11,Unknown,Eco-Glide,42.0,190.94,13.2,High Winds,Low,2.0,KITCH-3,No,Yes,True
NN-1422,2025-04-11,Individual,Heavy-Lift,25.0,299.8,14.21,Stormy,High,4.0,KITCH-5,Yes,No,True
NN-1423,2025-09-12,VIP,Eco-Glide,34.0,118.15,8.48,Stormy,Medium,3.0,KITCH-2,Yes,Yes,False
NN-1424,2025-01-04,VIP,Swift-X,31.0,116.52,11.13,High Winds,Medium,4.0,KITCH-2,No,No,False
NN-1425,2025-06-19,Individual,Swift-X,38.0,85.74,2.8,Clear,Low,4.0,KITCH-5,Yes,Yes,True
NN-1426,2025-07-18,VIP,Swift-X,15.0,86.84,9.28,High Winds,High,3.0,KITCH-5,Yes,Yes,False
NN-1427,2025-10-03,Corporate,Swift-X,31.0,117.72,4.76,Stormy,Medium,3.0,KITCH-1,No,Yes,False
NN-1428,2025-02-27,Individual,Eco-Glide,35.0,247.17,7.37,Rainy,Medium,3.0,KITCH-4,Yes,No,False
NN-1429,2025-04-13,Corporate,Eco-Glide,7.0,275.97,10.27,Rainy,Low,2.0,KITCH-3,No,No,False
NN-1430,2025-05-29,Unknown,Swift-X,13.0,293.65,4.87,High Winds,Low,4.0,KITCH-1,Yes,Yes,False
NN-1431,2025-08-12,VIP,Swift-X,4.0,104.23,1.95,Rainy,Low,3.0,KITCH-5,No,Yes,False
NN-1432,2025-07-01,Corporate,Heavy-Lift,22.0,269.73,1.35,Rainy,High,1.0,KITCH-2,No,No,False
NN-1433,2025-01-12,Individual,Swift-X,32.0,128.71,1.52,High Winds,Low,1.0,KITCH-1,No,Yes,False
NN-1434,2025-06-24,Unknown,Heavy-Lift,40.0,73.77,1.32,Clear,High,2.0,KITCH-3,Yes,No,True
NN-1435,2025-07-19,Unknown,Swift-X,25.0,266.86,2.78,Clear,High,5.0,KITCH-5,No,Yes,False
NN-1436,2025-11-28,VIP,Swift-X,41.0,207.21,4.62,Clear,Low,3.0,KITCH-4,Yes,No,True
